filename,path,file type,size (bytes)
369728.csv,/pub10/ushcn_snow/R_input/PA,csv,1959144
369933.csv,/pub10/ushcn_snow/R_input/PA,csv,2684836
370896.csv,/pub10/ushcn_snow/R_input/RI,csv,1089292
374266.csv,/pub10/ushcn_snow/R_input/RI,csv,2476810
376698.csv,/pub10/ushcn_snow/R_input/RI,csv,1819686
380074.csv,/pub10/ushcn_snow/R_input/SC,csv,2145549
380165.csv,/pub10/ushcn_snow/R_input/SC,csv,2354800
380559.csv,/pub10/ushcn_snow/R_input/SC,csv,2201625
380764.csv,/pub10/ushcn_snow/R_input/SC,csv,2233564
381277.csv,/pub10/ushcn_snow/R_input/SC,csv,2454600
381310.csv,/pub10/ushcn_snow/R_input/SC,csv,2251296
381549.csv,/pub10/ushcn_snow/R_input/SC,csv,2491412
381588.csv,/pub10/ushcn_snow/R_input/SC,csv,2262564
381770.csv,/pub10/ushcn_snow/R_input/SC,csv,2232284
381944.csv,/pub10/ushcn_snow/R_input/SC,csv,2358720
381997.csv,/pub10/ushcn_snow/R_input/SC,csv,2382584
382260.csv,/pub10/ushcn_snow/R_input/SC,csv,2261664
383468.csv,/pub10/ushcn_snow/R_input/SC,csv,2122224
383747.csv,/pub10/ushcn_snow/R_input/SC,csv,1530981
383754.csv,/pub10/ushcn_snow/R_input/SC,csv,2175866
384690.csv,/pub10/ushcn_snow/R_input/SC,csv,1921871
384753.csv,/pub10/ushcn_snow/R_input/SC,csv,2164577
385017.csv,/pub10/ushcn_snow/R_input/SC,csv,2204343
385200.csv,/pub10/ushcn_snow/R_input/SC,csv,2479392
386209.csv,/pub10/ushcn_snow/R_input/SC,csv,2197790
386527.csv,/pub10/ushcn_snow/R_input/SC,csv,1759128
387631.csv,/pub10/ushcn_snow/R_input/SC,csv,2155804
387722.csv,/pub10/ushcn_snow/R_input/SC,csv,2402028
388426.csv,/pub10/ushcn_snow/R_input/SC,csv,2386248
388440.csv,/pub10/ushcn_snow/R_input/SC,csv,1922768
388887.csv,/pub10/ushcn_snow/R_input/SC,csv,2277800
389327.csv,/pub10/ushcn_snow/R_input/SC,csv,2307784
389350.csv,/pub10/ushcn_snow/R_input/SC,csv,2454825
389469.csv,/pub10/ushcn_snow/R_input/SC,csv,2308880
390020.csv,/pub10/ushcn_snow/R_input/SD,csv,3003624
390043.csv,/pub10/ushcn_snow/R_input/SD,csv,3083885
390128.csv,/pub10/ushcn_snow/R_input/SD,csv,2630016
391392.csv,/pub10/ushcn_snow/R_input/SD,csv,2330904
391739.csv,/pub10/ushcn_snow/R_input/SD,csv,2735275
391972.csv,/pub10/ushcn_snow/R_input/SD,csv,2843008
392429.csv,/pub10/ushcn_snow/R_input/SD,csv,2274532
392797.csv,/pub10/ushcn_snow/R_input/SD,csv,2591276
392927.csv,/pub10/ushcn_snow/R_input/SD,csv,3129600
393029.csv,/pub10/ushcn_snow/R_input/SD,csv,3337026
393217.csv,/pub10/ushcn_snow/R_input/SD,csv,2797102
393832.csv,/pub10/ushcn_snow/R_input/SD,csv,3146110
394007.csv,/pub10/ushcn_snow/R_input/SD,csv,2894596
394037.csv,/pub10/ushcn_snow/R_input/SD,csv,2415700
394516.csv,/pub10/ushcn_snow/R_input/SD,csv,2648170
395456.csv,/pub10/ushcn_snow/R_input/SD,csv,3087946
395481.csv,/pub10/ushcn_snow/R_input/SD,csv,2465734
395536.csv,/pub10/ushcn_snow/R_input/SD,csv,2491876
395891.csv,/pub10/ushcn_snow/R_input/SD,csv,2193781
396170.csv,/pub10/ushcn_snow/R_input/SD,csv,1114750
396597.csv,/pub10/ushcn_snow/R_input/SD,csv,2240480
396947.csv,/pub10/ushcn_snow/R_input/SD,csv,1742300
398622.csv,/pub10/ushcn_snow/R_input/SD,csv,2817661
398932.csv,/pub10/ushcn_snow/R_input/SD,csv,2892901
399442.csv,/pub10/ushcn_snow/R_input/SD,csv,1947132
401790.csv,/pub10/ushcn_snow/R_input/TN,csv,2379468
402024.csv,/pub10/ushcn_snow/R_input/TN,csv,1808352
402108.csv,/pub10/ushcn_snow/R_input/TN,csv,2505568
402202.csv,/pub10/ushcn_snow/R_input/TN,csv,3054548
402489.csv,/pub10/ushcn_snow/R_input/TN,csv,1961049
402589.csv,/pub10/ushcn_snow/R_input/TN,csv,2148886
404561.csv,/pub10/ushcn_snow/R_input/TN,csv,3127124
405187.csv,/pub10/ushcn_snow/R_input/TN,csv,2712544
405882.csv,/pub10/ushcn_snow/R_input/TN,csv,2612570
406371.csv,/pub10/ushcn_snow/R_input/TN,csv,2477124
406534.csv,/pub10/ushcn_snow/R_input/TN,csv,2614938
407884.csv,/pub10/ushcn_snow/R_input/TN,csv,2963610
409155.csv,/pub10/ushcn_snow/R_input/TN,csv,2491532
409219.csv,/pub10/ushcn_snow/R_input/TN,csv,2459376
409502.csv,/pub10/ushcn_snow/R_input/TN,csv,2421792
410120.csv,/pub10/ushcn_snow/R_input/TX,csv,2733124
410144.csv,/pub10/ushcn_snow/R_input/TX,csv,2183798
410174.csv,/pub10/ushcn_snow/R_input/TX,csv,2111604
410493.csv,/pub10/ushcn_snow/R_input/TX,csv,3090312
410498.csv,/pub10/ushcn_snow/R_input/TX,csv,1989988
410639.csv,/pub10/ushcn_snow/R_input/TX,csv,2645475
410832.csv,/pub10/ushcn_snow/R_input/TX,csv,2775216
410902.csv,/pub10/ushcn_snow/R_input/TX,csv,2766852
411000.csv,/pub10/ushcn_snow/R_input/TX,csv,957672
411048.csv,/pub10/ushcn_snow/R_input/TX,csv,2828862
411138.csv,/pub10/ushcn_snow/R_input/TX,csv,2172840
411528.csv,/pub10/ushcn_snow/R_input/TX,csv,1027040
411772.csv,/pub10/ushcn_snow/R_input/TX,csv,2864323
412015.csv,/pub10/ushcn_snow/R_input/TX,csv,1663898
412019.csv,/pub10/ushcn_snow/R_input/TX,csv,2820049
412121.csv,/pub10/ushcn_snow/R_input/TX,csv,2975184
412266.csv,/pub10/ushcn_snow/R_input/TX,csv,3002328
412598.csv,/pub10/ushcn_snow/R_input/TX,csv,2704464
412679.csv,/pub10/ushcn_snow/R_input/TX,csv,2896950
412797.csv,/pub10/ushcn_snow/R_input/TX,csv,1481400
412906.csv,/pub10/ushcn_snow/R_input/TX,csv,2463300
413063.csv,/pub10/ushcn_snow/R_input/TX,csv,2678112
413183.csv,/pub10/ushcn_snow/R_input/TX,csv,2626680
413280.csv,/pub10/ushcn_snow/R_input/TX,csv,1809232
413420.csv,/pub10/ushcn_snow/R_input/TX,csv,678136
413734.csv,/pub10/ushcn_snow/R_input/TX,csv,3233514
413873.csv,/pub10/ushcn_snow/R_input/TX,csv,3236472
413992.csv,/pub10/ushcn_snow/R_input/TX,csv,2864466
415018.csv,/pub10/ushcn_snow/R_input/TX,csv,2798880
415196.csv,/pub10/ushcn_snow/R_input/TX,csv,2700729
415272.csv,/pub10/ushcn_snow/R_input/TX,csv,2760333
415429.csv,/pub10/ushcn_snow/R_input/TX,csv,2705108
415618.csv,/pub10/ushcn_snow/R_input/TX,csv,2678340
415707.csv,/pub10/ushcn_snow/R_input/TX,csv,2020251
415869.csv,/pub10/ushcn_snow/R_input/TX,csv,2420509
415875.csv,/pub10/ushcn_snow/R_input/TX,csv,2422787
416135.csv,/pub10/ushcn_snow/R_input/TX,csv,2401627
416276.csv,/pub10/ushcn_snow/R_input/TX,csv,3065325
416794.csv,/pub10/ushcn_snow/R_input/TX,csv,2606501
416892.csv,/pub10/ushcn_snow/R_input/TX,csv,1698852
417079.csv,/pub10/ushcn_snow/R_input/TX,csv,2683871
417336.csv,/pub10/ushcn_snow/R_input/TX,csv,2708738
417622.csv,/pub10/ushcn_snow/R_input/TX,csv,2486330
417945.csv,/pub10/ushcn_snow/R_input/TX,csv,1900746
418201.csv,/pub10/ushcn_snow/R_input/TX,csv,2201220
418433.csv,/pub10/ushcn_snow/R_input/TX,csv,2413252
418692.csv,/pub10/ushcn_snow/R_input/TX,csv,2247860
418910.csv,/pub10/ushcn_snow/R_input/TX,csv,2569924
419532.csv,/pub10/ushcn_snow/R_input/TX,csv,2812909
420086.csv,/pub10/ushcn_snow/R_input/UT,csv,2203630
420738.csv,/pub10/ushcn_snow/R_input/UT,csv,2594900
420788.csv,/pub10/ushcn_snow/R_input/UT,csv,2135692
421731.csv,/pub10/ushcn_snow/R_input/UT,csv,2028945
422101.csv,/pub10/ushcn_snow/R_input/UT,csv,2526711
422253.csv,/pub10/ushcn_snow/R_input/UT,csv,2475760
422592.csv,/pub10/ushcn_snow/R_input/UT,csv,2686427
422726.csv,/pub10/ushcn_snow/R_input/UT,csv,1241933
422828.csv,/pub10/ushcn_snow/R_input/UT,csv,2363970
422996.csv,/pub10/ushcn_snow/R_input/UT,csv,2395641
423418.csv,/pub10/ushcn_snow/R_input/UT,csv,1565380
423611.csv,/pub10/ushcn_snow/R_input/UT,csv,2095920
423809.csv,/pub10/ushcn_snow/R_input/UT,csv,2528714
424508.csv,/pub10/ushcn_snow/R_input/UT,csv,2074588
424856.csv,/pub10/ushcn_snow/R_input/UT,csv,2576280
425065.csv,/pub10/ushcn_snow/R_input/UT,csv,2567976
425186.csv,/pub10/ushcn_snow/R_input/UT,csv,2866720
425402.csv,/pub10/ushcn_snow/R_input/UT,csv,2547139
425477.csv,/pub10/ushcn_snow/R_input/UT,csv,1337782
425733.csv,/pub10/ushcn_snow/R_input/UT,csv,2309670
425752.csv,/pub10/ushcn_snow/R_input/UT,csv,1306280
425826.csv,/pub10/ushcn_snow/R_input/UT,csv,2549872
426135.csv,/pub10/ushcn_snow/R_input/UT,csv,1758214
426404.csv,/pub10/ushcn_snow/R_input/UT,csv,2142638
426601.csv,/pub10/ushcn_snow/R_input/UT,csv,1954914
426686.csv,/pub10/ushcn_snow/R_input/UT,csv,2428710
427260.csv,/pub10/ushcn_snow/R_input/UT,csv,2811370
427516.csv,/pub10/ushcn_snow/R_input/UT,csv,2307074
427559.csv,/pub10/ushcn_snow/R_input/UT,csv,697515
427714.csv,/pub10/ushcn_snow/R_input/UT,csv,2370140
427729.csv,/pub10/ushcn_snow/R_input/UT,csv,889096
427909.csv,/pub10/ushcn_snow/R_input/UT,csv,2611140
428119.csv,/pub10/ushcn_snow/R_input/UT,csv,2715048
428705.csv,/pub10/ushcn_snow/R_input/UT,csv,1616650
428771.csv,/pub10/ushcn_snow/R_input/UT,csv,2277660
428973.csv,/pub10/ushcn_snow/R_input/UT,csv,2182948
429111.csv,/pub10/ushcn_snow/R_input/UT,csv,2412000
429382.csv,/pub10/ushcn_snow/R_input/UT,csv,1616472
429595.csv,/pub10/ushcn_snow/R_input/UT,csv,2444050
429717.csv,/pub10/ushcn_snow/R_input/UT,csv,2236566
440766.csv,/pub10/ushcn_snow/R_input/VA,csv,1668513
440993.csv,/pub10/ushcn_snow/R_input/VA,csv,1705718
441209.csv,/pub10/ushcn_snow/R_input/VA,csv,2692800
441593.csv,/pub10/ushcn_snow/R_input/VA,csv,2697680
442208.csv,/pub10/ushcn_snow/R_input/VA,csv,3244703
442245.csv,/pub10/ushcn_snow/R_input/VA,csv,2249590
442941.csv,/pub10/ushcn_snow/R_input/VA,csv,2327325
443192.csv,/pub10/ushcn_snow/R_input/VA,csv,2446946
444101.csv,/pub10/ushcn_snow/R_input/VA,csv,2247910
444128.csv,/pub10/ushcn_snow/R_input/VA,csv,2574856
444876.csv,/pub10/ushcn_snow/R_input/VA,csv,2495295
444909.csv,/pub10/ushcn_snow/R_input/VA,csv,2468613
446139.csv,/pub10/ushcn_snow/R_input/VA,csv,1801877
446626.csv,/pub10/ushcn_snow/R_input/VA,csv,2102844
446712.csv,/pub10/ushcn_snow/R_input/VA,csv,1894499
447338.csv,/pub10/ushcn_snow/R_input/VA,csv,2301250
448062.csv,/pub10/ushcn_snow/R_input/VA,csv,3101115
449151.csv,/pub10/ushcn_snow/R_input/VA,csv,1718574
449263.csv,/pub10/ushcn_snow/R_input/VA,csv,2912320
431081.csv,/pub10/ushcn_snow/R_input/VT,csv,2002729
431243.csv,/pub10/ushcn_snow/R_input/VT,csv,2456529
431360.csv,/pub10/ushcn_snow/R_input/VT,csv,2064135
431580.csv,/pub10/ushcn_snow/R_input/VT,csv,2450910
432769.csv,/pub10/ushcn_snow/R_input/VT,csv,2689640
437054.csv,/pub10/ushcn_snow/R_input/VT,csv,2973894
437607.csv,/pub10/ushcn_snow/R_input/VT,csv,1167984
437612.csv,/pub10/ushcn_snow/R_input/VT,csv,862950
450008.csv,/pub10/ushcn_snow/R_input/WA,csv,2470370
450587.csv,/pub10/ushcn_snow/R_input/WA,csv,761826
450729.csv,/pub10/ushcn_snow/R_input/WA,csv,2035376
450945.csv,/pub10/ushcn_snow/R_input/WA,csv,2402410
451233.csv,/pub10/ushcn_snow/R_input/WA,csv,2542680
451276.csv,/pub10/ushcn_snow/R_input/WA,csv,2369980
451484.csv,/pub10/ushcn_snow/R_input/WA,csv,2402928
451504.csv,/pub10/ushcn_snow/R_input/WA,csv,2431660
451630.csv,/pub10/ushcn_snow/R_input/WA,csv,1846950
451666.csv,/pub10/ushcn_snow/R_input/WA,csv,2105136
451939.csv,/pub10/ushcn_snow/R_input/WA,csv,1093306
452007.csv,/pub10/ushcn_snow/R_input/WA,csv,2293229
452030.csv,/pub10/ushcn_snow/R_input/WA,csv,2469084
452505.csv,/pub10/ushcn_snow/R_input/WA,csv,2570400
452675.csv,/pub10/ushcn_snow/R_input/WA,csv,2000172
452914.csv,/pub10/ushcn_snow/R_input/WA,csv,2300826
453222.csv,/pub10/ushcn_snow/R_input/WA,csv,1889928
454154.csv,/pub10/ushcn_snow/R_input/WA,csv,2260711
454748.csv,/pub10/ushcn_snow/R_input/WA,csv,1261280
454764.csv,/pub10/ushcn_snow/R_input/WA,csv,1063130
454769.csv,/pub10/ushcn_snow/R_input/WA,csv,2094330
455224.csv,/pub10/ushcn_snow/R_input/WA,csv,1950312
455946.csv,/pub10/ushcn_snow/R_input/WA,csv,2422378
456039.csv,/pub10/ushcn_snow/R_input/WA,csv,2272764
456096.csv,/pub10/ushcn_snow/R_input/WA,csv,3090417
456610.csv,/pub10/ushcn_snow/R_input/WA,csv,1894188
456624.csv,/pub10/ushcn_snow/R_input/WA,csv,1936802
456678.csv,/pub10/ushcn_snow/R_input/WA,csv,2143275
456789.csv,/pub10/ushcn_snow/R_input/WA,csv,1907276
456914.csv,/pub10/ushcn_snow/R_input/WA,csv,815191
457059.csv,/pub10/ushcn_snow/R_input/WA,csv,2431044
457267.csv,/pub10/ushcn_snow/R_input/WA,csv,1319112
457458.csv,/pub10/ushcn_snow/R_input/WA,csv,3046000
457507.csv,/pub10/ushcn_snow/R_input/WA,csv,2571750
457773.csv,/pub10/ushcn_snow/R_input/WA,csv,2612532
457938.csv,/pub10/ushcn_snow/R_input/WA,csv,3369982
458059.csv,/pub10/ushcn_snow/R_input/WA,csv,2496525
458207.csv,/pub10/ushcn_snow/R_input/WA,csv,2394830
458773.csv,/pub10/ushcn_snow/R_input/WA,csv,2986214
458928.csv,/pub10/ushcn_snow/R_input/WA,csv,1675040
459012.csv,/pub10/ushcn_snow/R_input/WA,csv,2665440
459074.csv,/pub10/ushcn_snow/R_input/WA,csv,2141644
459238.csv,/pub10/ushcn_snow/R_input/WA,csv,2767328
459376.csv,/pub10/ushcn_snow/R_input/WA,csv,2571460
470349.csv,/pub10/ushcn_snow/R_input/WI,csv,2726256
470991.csv,/pub10/ushcn_snow/R_input/WI,csv,1262896
471078.csv,/pub10/ushcn_snow/R_input/WI,csv,2561790
472001.csv,/pub10/ushcn_snow/R_input/WI,csv,2556864
472839.csv,/pub10/ushcn_snow/R_input/WI,csv,2828312
473405.csv,/pub10/ushcn_snow/R_input/WI,csv,3095508
474546.csv,/pub10/ushcn_snow/R_input/WI,csv,2809884
475017.csv,/pub10/ushcn_snow/R_input/WI,csv,2643046
475120.csv,/pub10/ushcn_snow/R_input/WI,csv,2992869
475255.csv,/pub10/ushcn_snow/R_input/WI,csv,2679960
475474.csv,/pub10/ushcn_snow/R_input/WI,csv,1990423
475516.csv,/pub10/ushcn_snow/R_input/WI,csv,2816730
475808.csv,/pub10/ushcn_snow/R_input/WI,csv,2949414
475932.csv,/pub10/ushcn_snow/R_input/WI,csv,2700216
476208.csv,/pub10/ushcn_snow/R_input/WI,csv,2759760
476330.csv,/pub10/ushcn_snow/R_input/WI,csv,2632074
476718.csv,/pub10/ushcn_snow/R_input/WI,csv,2845353
476827.csv,/pub10/ushcn_snow/R_input/WI,csv,2991768
476922.csv,/pub10/ushcn_snow/R_input/WI,csv,2422228
478027.csv,/pub10/ushcn_snow/R_input/WI,csv,3218000
478110.csv,/pub10/ushcn_snow/R_input/WI,csv,2441703
478827.csv,/pub10/ushcn_snow/R_input/WI,csv,2869917
478919.csv,/pub10/ushcn_snow/R_input/WI,csv,2837728
461220.csv,/pub10/ushcn_snow/R_input/WV,csv,2617200
461330.csv,/pub10/ushcn_snow/R_input/WV,csv,556636
463544.csv,/pub10/ushcn_snow/R_input/WV,csv,2836237
465224.csv,/pub10/ushcn_snow/R_input/WV,csv,2668950
465626.csv,/pub10/ushcn_snow/R_input/WV,csv,1736046
465707.csv,/pub10/ushcn_snow/R_input/WV,csv,2294203
466867.csv,/pub10/ushcn_snow/R_input/WV,csv,2471378
466989.csv,/pub10/ushcn_snow/R_input/WV,csv,431065
467029.csv,/pub10/ushcn_snow/R_input/WV,csv,1655720
468384.csv,/pub10/ushcn_snow/R_input/WV,csv,2570940
469368.csv,/pub10/ushcn_snow/R_input/WV,csv,2435552
469610.csv,/pub10/ushcn_snow/R_input/WV,csv,1435680
469683.csv,/pub10/ushcn_snow/R_input/WV,csv,1847560
480140.csv,/pub10/ushcn_snow/R_input/WY,csv,2409336
480540.csv,/pub10/ushcn_snow/R_input/WY,csv,2158673
480552.csv,/pub10/ushcn_snow/R_input/WY,csv,1242372
481675.csv,/pub10/ushcn_snow/R_input/WY,csv,2834598
481730.csv,/pub10/ushcn_snow/R_input/WY,csv,2791223
481840.csv,/pub10/ushcn_snow/R_input/WY,csv,2147046
481905.csv,/pub10/ushcn_snow/R_input/WY,csv,2351100
482595.csv,/pub10/ushcn_snow/R_input/WY,csv,1978875
482715.csv,/pub10/ushcn_snow/R_input/WY,csv,2089300
483100.csv,/pub10/ushcn_snow/R_input/WY,csv,2755020
484065.csv,/pub10/ushcn_snow/R_input/WY,csv,2616174
485345.csv,/pub10/ushcn_snow/R_input/WY,csv,2778672
485415.csv,/pub10/ushcn_snow/R_input/WY,csv,1535457
485830.csv,/pub10/ushcn_snow/R_input/WY,csv,2454115
486195.csv,/pub10/ushcn_snow/R_input/WY,csv,1799658
486440.csv,/pub10/ushcn_snow/R_input/WY,csv,2571206
486660.csv,/pub10/ushcn_snow/R_input/WY,csv,2592849
487115.csv,/pub10/ushcn_snow/R_input/WY,csv,1968617
487240.csv,/pub10/ushcn_snow/R_input/WY,csv,599184
487260.csv,/pub10/ushcn_snow/R_input/WY,csv,1553370
487388.csv,/pub10/ushcn_snow/R_input/WY,csv,802788
487760.csv,/pub10/ushcn_snow/R_input/WY,csv,2432920
487845.csv,/pub10/ushcn_snow/R_input/WY,csv,1539615
487990.csv,/pub10/ushcn_snow/R_input/WY,csv,1482950
488160.csv,/pub10/ushcn_snow/R_input/WY,csv,2416908
488995.csv,/pub10/ushcn_snow/R_input/WY,csv,2436237
489615.csv,/pub10/ushcn_snow/R_input/WY,csv,2852625
489770.csv,/pub10/ushcn_snow/R_input/WY,csv,2251332
489905.csv,/pub10/ushcn_snow/R_input/WY,csv,2320920
Rplots.pdf,/pub10/ushcn_snow/R_input/plots,pdf,4970
barchart.pdf,/pub10/ushcn_snow/R_input/plots,pdf,4646
daily_avg.pdf,/pub10/ushcn_snow/R_input/plots,pdf,6937
monthly_mean.pdf,/pub10/ushcn_snow/R_input/plots,pdf,4646
monthtrend.pdf,/pub10/ushcn_snow/R_input/plots,pdf,4662
prob.pdf,/pub10/ushcn_snow/R_input/plots,pdf,7049
record_years.pdf,/pub10/ushcn_snow/R_input/plots,pdf,6999
testout.pdf,/pub10/ushcn_snow/R_input/plots,pdf,4541
